1751155200, 77075
1751155560, 74366
1751155920, 70845
1751156280, 67149
1751156640, 64186
1751157000, 62082
1751157360, 59782
1751157720, 57392
1751158080, 56289
1751158440, 50162
1751158800, 48122
1751159160, 48670
1751159520, 50936
1751159880, 50407
1751160240, 50722
1751160600, 49471
1751160960, 48808
1751161320, 47866
1751161680, 47624
1751162040, 47915
1751162400, 47979
1751162760, 46504
1751163120, 44858
1751163480, 45513
1751163840, 44274
1751164200, 43022
1751164560, 44917
1751164920, 51548
1751165280, 54183
1751165640, 50000
1751166000, 38076
1751166360, 37385
1751166720, 38947
1751167080, 40354
1751167440, 42610
1751167800, 41671
1751168160, 44111
1751168520, 44556
1751168880, 44290
1751169240, 42846
1751169600, 43955
1751169960, 44150
1751170320, 44977
1751170680, 45133
1751171040, 46158
1751171400, 48626
1751171760, 48760
1751172120, 49197
1751172480, 48969
1751172840, 48092
1751173200, 51152
1751173560, 54606
1751173920, 57725
1751174280, 66365
1751174640, 66920
1751175000, 66956
1751175360, 68997
1751175720, 72020
1751176080, 76485
1751176440, 75153
1751176800, 78507
1751177160, 80199
1751177520, 84951
1751177880, 89169
1751178240, 91135
1751178600, 94013
1751178960, 99142
1751179320, 100522
1751179680, 102138
1751180040, 108293
1751180400, 110968
1751180760, 111264
1751181120, 116726
1751181480, 117030
1751181840, 120487
1751182200, 123507
1751182560, 122983
1751182920, 125410
1751183280, 130730
1751183640, 131987
1751184000, 135291
1751184360, 142171
1751184720, 142456
1751185080, 142725
1751185440, 144828
1751185800, 150518
1751186160, 149295
1751186520, 150568
1751186880, 149709
1751187240, 148352
1751187600, 150152
1751187960, 157105
1751188320, 167786
1751188680, 166155
1751189040, 156405
1751189400, 157017
1751189760, 163804
1751190120, 157191
1751190480, 160311
1751190840, 162497
1751191200, 159253
1751191560, 155820
1751191920, 156773
1751192280, 157504
1751192640, 157290
1751193000, 155585
1751193360, 151238
1751193720, 148869
1751194080, 146297
1751194440, 151506
1751194800, 165423
1751195160, 158741
1751195520, 161341
1751195880, 163542
1751196240, 162989
1751196600, 162799
1751196960, 158587
1751197320, 157432
1751197680, 154409
1751198040, 152425
1751198400, 151189
1751198760, 150304
1751199120, 153913
1751199480, 155265
1751199840, 153752
1751200200, 151442
1751200560, 157567
1751200920, 165164
1751201280, 159003
1751201640, 159115
1751202000, 161746
1751202360, 166090
1751202720, 161315
1751203080, 156635
1751203440, 153871
1751203800, 151666
1751204160, 152839
1751204520, 157226
1751204880, 153300
1751205240, 146728
1751205600, 144305
1751205960, 148251
1751206320, 146771
1751206680, 150420
1751207040, 149256
1751207400, 149429
1751207760, 154685
1751208120, 152395
1751208480, 151982
1751208840, 154375
1751209200, 155184
1751209560, 151110
1751209920, 152163
1751210280, 157693
1751210640, 162064
1751211000, 159635
1751211360, 159196
1751211720, 161663
1751212080, 161236
1751212440, 163113
1751212800, 159591
1751213160, 160262
1751213520, 160915
1751213880, 165622
1751214240, 169100
1751214600, 172348
1751214960, 166543
1751215320, 162849
1751215680, 167025
1751216040, 165566
1751216400, 164340
1751216760, 155855
1751217120, 154105
1751217480, 144887
1751217840, 155157
1751218200, 151777
1751218560, 146148
1751218920, 148116
1751219280, 160540
1751219640, 164047
1751220000, 160160
1751220360, 166507
1751220720, 168089
1751221080, 165117
1751221440, 167782
1751221800, 165417
1751222160, 162538
1751222520, 162019
1751222880, 161992
1751223240, 161558
1751223600, 165824
1751223960, 175027
1751224320, 176150
1751224680, 177597
1751225040, 178639
1751225400, 182583
1751225760, 181586
1751226120, 179180
1751226480, 178229
1751226840, 177185
1751227200, 178783
1751227560, 174268
1751227920, 178043
1751228280, 179728
1751228640, 182810
1751229000, 179438
1751229360, 183612
1751229720, 185693
1751230080, 183821
1751230440, 178763
1751230800, 181192
1751231160, 180060
1751231520, 171521
1751231880, 156609
1751232240, 152618
1751232600, 149595
1751232960, 145076
1751233320, 146576
1751233680, 138899
1751234040, 131815
1751234400, 125618
1751234760, 121138
1751235120, 111329
1751235480, 100910
1751235840, 88670
1751236200, 77406
1751236560, 65404
1751236920, 52566
1751237280, 40538
1751237640, 29420
1751238000, 20568
1751238360, 10634
1751238720, 6512
1751239080, 2429
