1751155200, 30018
1751155560, 36350
1751155920, 39970
1751156280, 47631
1751156640, 44753
1751157000, 42174
1751157360, 38043
1751157720, 38596
1751158080, 35357
1751158440, 27060
1751158800, 35293
1751159160, 35755
1751159520, 34159
1751159880, 30217
1751160240, 30490
1751160600, 29851
1751160960, 21048
1751161320, 16060
1751161680, 14940
1751162040, 19034
1751162400, 36096
1751162760, 40492
1751163120, 37219
1751163480, 34951
1751163840, 35530
1751164200, 32066
1751164560, 40031
1751164920, 38511
1751165280, 33780
1751165640, 30847
1751166000, 33968
1751166360, 31026
1751166720, 28906
1751167080, 25664
1751167440, 25851
1751167800, 27499
1751168160, 28305
1751168520, 27687
1751168880, 28325
1751169240, 35449
1751169600, 45819
1751169960, 36338
1751170320, 37590
1751170680, 43819
1751171040, 46952
1751171400, 43621
1751171760, 37356
1751172120, 35144
1751172480, 31669
1751172840, 37795
1751173200, 46189
1751173560, 42879
1751173920, 42337
1751174280, 53257
1751174640, 46241
1751175000, 45910
1751175360, 40569
1751175720, 51036
1751176080, 55401
1751176440, 59879
1751176800, 67945
1751177160, 66228
1751177520, 74995
1751177880, 70657
1751178240, 64538
1751178600, 58054
1751178960, 56364
1751179320, 49750
1751179680, 46352
1751180040, 50347
1751180400, 50624
1751180760, 40765
1751181120, 38571
1751181480, 41676
1751181840, 42008
1751182200, 43711
1751182560, 48476
1751182920, 59307
1751183280, 56964
1751183640, 66907
1751184000, 70279
1751184360, 72474
1751184720, 76242
1751185080, 71457
1751185440, 66104
1751185800, 72336
1751186160, 73118
1751186520, 64726
1751186880, 66373
1751187240, 63525
1751187600, 75840
1751187960, 92467
1751188320, 92896
1751188680, 76224
1751189040, 75992
1751189400, 82960
1751189760, 75128
1751190120, 76772
1751190480, 68850
1751190840, 69461
1751191200, 73989
1751191560, 81059
1751191920, 75742
1751192280, 65322
1751192640, 65307
1751193000, 75849
1751193360, 77416
1751193720, 74483
1751194080, 75071
1751194440, 72167
1751194800, 76020
1751195160, 79607
1751195520, 90198
1751195880, 93879
1751196240, 90929
1751196600, 84822
1751196960, 84122
1751197320, 83318
1751197680, 81898
1751198040, 81377
1751198400, 86082
1751198760, 78517
1751199120, 76309
1751199480, 71116
1751199840, 69634
1751200200, 70914
1751200560, 73020
1751200920, 69905
1751201280, 56796
1751201640, 59154
1751202000, 58561
1751202360, 57046
1751202720, 49297
1751203080, 55453
1751203440, 61506
1751203800, 68013
1751204160, 73794
1751204520, 65254
1751204880, 64494
1751205240, 70023
1751205600, 70471
1751205960, 74777
1751206320, 69945
1751206680, 77291
1751207040, 76799
1751207400, 74482
1751207760, 69826
1751208120, 64863
1751208480, 71196
1751208840, 60440
1751209200, 65180
1751209560, 58615
1751209920, 52287
1751210280, 59295
1751210640, 62135
1751211000, 67603
1751211360, 67161
1751211720, 65359
1751212080, 58822
1751212440, 72870
1751212800, 69799
1751213160, 55199
1751213520, 50975
1751213880, 60037
1751214240, 72772
1751214600, 60660
1751214960, 56946
1751215320, 50671
1751215680, 42048
1751216040, 47975
1751216400, 50087
1751216760, 42802
1751217120, 43078
1751217480, 42524
1751217840, 34083
1751218200, 43121
1751218560, 49890
1751218920, 48947
1751219280, 66967
1751219640, 71557
1751220000, 80986
1751220360, 74700
1751220720, 70216
1751221080, 64048
1751221440, 55606
1751221800, 60789
1751222160, 63007
1751222520, 64551
1751222880, 59988
1751223240, 59083
1751223600, 59828
1751223960, 61003
1751224320, 56072
1751224680, 48091
1751225040, 50690
1751225400, 51534
1751225760, 44424
1751226120, 47773
1751226480, 45625
1751226840, 45293
1751227200, 43083
1751227560, 41696
1751227920, 46177
1751228280, 42249
1751228640, 41200
1751229000, 42834
1751229360, 36272
1751229720, 37307
1751230080, 38824
1751230440, 40163
1751230800, 46769
1751231160, 45599
1751231520, 41572
1751231880, 35111
1751232240, 36151
1751232600, 37620
1751232960, 34187
1751233320, 35431
1751233680, 31637
1751234040, 27169
1751234400, 23591
1751234760, 11543
1751235120, 9546
1751235480, 8023
1751235840, 7090
1751236200, 5582
1751236560, 4281
1751236920, 3870
1751237280, 3807
1751237640, 2057
1751238000, 1433
1751238360, 932
1751238720, 643
1751239080, 174
