1715472000, 479864
1715472315, 487865
1715472630, 503074
1715472945, 496679
1715473260, 509453
1715473575, 524620
1715473890, 526060
1715474205, 560365
1715474520, 571682
1715474835, 587911
1715475150, 612582
1715475465, 606157
1715475780, 609815
1715476095, 607443
1715476410, 622329
1715476725, 643624
1715477040, 626283
1715477355, 626948
1715477670, 655072
1715477985, 699362
1715478300, 708682
1715478615, 684453
1715478930, 691235
1715479245, 672619
1715479560, 656281
1715479875, 657051
1715480190, 660438
1715480505, 641339
1715480820, 598200
1715481135, 581467
1715481450, 605533
1715481765, 625946
1715482080, 633595
1715482395, 632275
1715482710, 637318
1715483025, 614009
1715483340, 631418
1715483655, 619216
1715483970, 573679
1715484285, 553120
1715484600, 566830
1715484915, 554428
1715485230, 544809
1715485545, 532267
1715485860, 540690
1715486175, 537820
1715486490, 522821
1715486805, 505626
1715487120, 492934
1715487435, 463996
1715487750, 457471
1715488065, 468465
1715488380, 492834
1715488695, 479758
1715489010, 484775
1715489325, 478042
1715489640, 471714
1715489955, 450708
1715490270, 435026
1715490585, 441044
1715490900, 447022
1715491215, 438990
1715491530, 434399
1715491845, 416573
1715492160, 408456
1715492475, 393080
1715492790, 402050
1715493105, 397097
1715493420, 394027
1715493735, 374753
1715494050, 365104
1715494365, 356946
1715494680, 329971
1715494995, 317453
1715495310, 306976
1715495625, 309588
1715495940, 303973
1715496255, 301979
1715496570, 284022
1715496885, 274685
1715497200, 281736
1715497515, 278220
1715497830, 272510
1715498145, 267374
1715498460, 271154
1715498775, 266321
1715499090, 256687
1715499405, 254154
1715499720, 237518
1715500035, 240059
1715500350, 231825
1715500665, 224570
1715500980, 220854
1715501295, 212876
1715501610, 228956
1715501925, 226619
1715502240, 224561
1715502555, 221129
1715502870, 223279
1715503185, 230778
1715503500, 227786
1715503815, 230049
1715504130, 235120
1715504445, 229412
1715504760, 235550
1715505075, 247903
1715505390, 249945
1715505705, 238645
1715506020, 239116
1715506335, 234117
1715506650, 233779
1715506965, 223855
1715507280, 237563
1715507595, 228621
1715507910, 226729
1715508225, 224956
1715508540, 222655
1715508855, 226641
1715509170, 219858
1715509485, 218557
1715509800, 214089
1715510115, 223423
1715510430, 231131
1715510745, 226285
1715511060, 222917
1715511375, 222313
1715511690, 229090
1715512005, 227582
1715512320, 207146
1715512635, 204682
1715512950, 200352
1715513265, 203895
1715513580, 209287
1715513895, 204221
1715514210, 206367
1715514525, 208154
1715514840, 218589
1715515155, 222862
1715515470, 237212
1715515785, 252183
1715516100, 259740
1715516415, 256672
1715516730, 261184
1715517045, 264310
1715517360, 265133
1715517675, 286533
1715517990, 300655
1715518305, 311781
1715518620, 310293
1715518935, 299182
1715519250, 306051
1715519565, 317115
1715519880, 321353
1715520195, 333476
1715520510, 333196
1715520825, 331583
1715521140, 335749
1715521455, 336676
1715521770, 353835
1715522085, 342011
1715522400, 343052
1715522715, 355014
1715523030, 340038
1715523345, 350771
1715523660, 344245
1715523975, 350102
1715524290, 359227
1715524605, 349935
1715524920, 369243
1715525235, 366123
1715525550, 366042
1715525865, 365261
1715526180, 343128
1715526495, 333486
1715526810, 339329
1715527125, 327302
1715527440, 331651
1715527755, 335671
1715528070, 327577
1715528385, 320143
1715528700, 314761
1715529015, 333679
1715529330, 329311
1715529645, 336344
1715529960, 350393
1715530275, 370702
1715530590, 385069
1715530905, 377612
1715531220, 355108
1715531535, 352060
1715531850, 363415
1715532165, 348361
1715532480, 337315
1715532795, 325401
1715533110, 321697
1715533425, 319863
1715533740, 332467
1715534055, 342228
1715534370, 335484
1715534685, 325579
1715535000, 305287
1715535315, 304109
1715535630, 308898
1715535945, 317412
1715536260, 319427
1715536575, 318185
1715536890, 315735
1715537205, 311944
1715537520, 316085
1715537835, 326396
1715538150, 347451
1715538465, 372351
1715538780, 380488
1715539095, 392613
1715539410, 391154
1715539725, 396935
1715540040, 407071
1715540355, 406359
1715540670, 396243
1715540985, 414466
1715541300, 409878
1715541615, 395218
1715541930, 364133
1715542245, 352167
1715542560, 361187
1715542875, 360738
1715543190, 373823
1715543505, 393441
1715543820, 396011
1715544135, 404587
1715544450, 407319
1715544765, 415656
1715545080, 412440
1715545395, 420983
1715545710, 413607
1715546025, 413504
1715546340, 429420
1715546655, 417668
1715546970, 411466
1715547285, 397299
1715547600, 397551
1715547915, 393695
1715548230, 396038
1715548545, 394314
1715548860, 396296
1715549175, 401667
1715549490, 419069
1715549805, 410520
1715550120, 399189
1715550435, 398636
1715550750, 405140
1715551065, 412026
1715551380, 392969
1715551695, 386613
1715552010, 379974
1715552325, 370515
1715552640, 349488
1715552955, 313653
1715553270, 278903
1715553585, 253370
1715553900, 220456
1715554215, 189601
1715554530, 136408
1715554845, 94591
1715555160, 73212
1715555475, 52990
1715555790, 22031
1715556105, 10503
1715556420, 9218
1715556735, 9299
